PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present	Related acc genes
PA5407	PA14_71370	0.2870807178256693	5.1692853143851086e-102			78.02010139874561	69.66921327420677	0.0	23.83693307607743	59.50554763722205	113.11521531406099	412.952739834227	4853.799278246908	412.952739834227	[]
PA2425	PA14_33270	0.4378295135981433	1.9913380914690454e-249	pvdG		261.229992680608	732.6399200077504	0.0	5.3733143494593705	23.165714231218647	142.42619949759973	7607.522105453821	536761.252388963	7607.522105453821	[]
PA1319	PA14_47180	0.28717941309403	4.380891263725877e-102	cyoC		143.95575378823466	317.41597887846325	0.0	21.545709420713525	51.473017756884744	146.24952521546928	3244.36565098905	100752.90364737302	3244.36565098905	['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA1701	PA14_42520	0.31920683362413865	5.697730452639152e-127	pcr3		32.28412574472172	115.29357279682823	0.0	2.6266524772246527	8.849109173303079	23.280052924515104	1762.19590255895	13292.607928257534	1762.19590255895	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA0604	PA14_07870	0.2698151974484793	6.976137379739516e-90	agtB		463.7926948414811	628.514502815104	13.7309325373558	151.488002151269	289.8253891996225	511.12167666601874	6886.485586654781	395030.4802489174	6872.754654117425	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA1898	PA14_39980	0.3044767571197032	3.9154262489552396e-115	qscR		151.65914697678426	288.3513038740689	0.0	26.604951141365675	62.19962428513375	161.64653851304752	3320.0000692147496	83146.47444587563	3320.0000692147496	[]
PA1429	PA14_45970	0.6127874580288225	0.0		most stable	1494.9336499567935	2255.32717925811	3.87546470987645	301.7939376768387	803.0728096615178	1669.1762830387477	18493.2791459095	5086500.6855003415	18489.403681199623	[]
PA0447	PA14_05840	0.23658862822934115	6.051977629076053e-69	gcdH		1785.4753536235385	3432.652198981696	10.660476155792	283.38319396636103	656.9255188846272	1746.4875387761874	33105.1776852277	11783101.119173873	33094.51720907191	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00310: Lysine degradation']
PA1663	PA14_42970	0.31908272437217394	7.215715784696144e-127	sfa2		216.3443735932724	247.9543044447521	0.0	51.31795236697833	121.03901850204953	300.71287160962316	1807.07348173715	61481.33709268081	1807.07348173715	[]
PA2761	PA14_28390	0.30230330028258323	1.915870985418283e-113			113.84602781940536	139.90583654704253	0.0	34.228080977152665	76.22713549099154	142.816917462177	1318.89798205589	19573.64309992778	1318.89798205589	[]
