PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present	Related acc genes
PA0262	PA14_03220	0.33781326337478274	6.580051343303308e-143	vgrG2b		536.6620286247327	392.5485518039672	0.0	278.03965219892774	408.552860971264	645.8504865301247	2246.85487110484	154094.36552339187	2246.85487110484	['path:pae03070 : Bacterial secretion system']
PA3294	PA14_21450	0.20805121578069047	2.1866529469561326e-53	vgrG4a		209.39778251471958	222.705246137849	0.0	65.81609203372737	134.070676021196	251.68309945308343	1509.58623079466	49597.62665731991	1509.58623079466	['path:pae03070 : Bacterial secretion system']
PA2685	PA14_29390	0.3665224870839364	9.399010648740515e-170	vgrG4		961.0585005560164	1154.9078387141894	35.8801709473524	378.15043059209364	645.5857731376765	1084.2615481615976	10099.5759362748	1333812.11592348	10063.695765327448	['path:pae03070 : Bacterial secretion system']
PA0090	PA14_01100	0.6384129045829671	0.0	clpV1	most stable	1042.472306387202	910.8358355463021	36.031989946692796	350.88842904684657	822.5855178963901	1449.3696047282276	6391.46211559901	829621.91931533	6355.430125652317	['path:pae02025 : Biofilm formation', 'path:pae03070 : Bacterial secretion system']
PA2373	PA14_33960	0.19233940614835893	9.622360974120199e-46	vgrG3		336.59082799211546	341.10887313906966	2.19824705891261	92.13742331157783	235.1165471339385	456.82690494634863	3059.98195229654	116355.26333420588	3057.783705237627	['path:pae03070 : Bacterial secretion system']
PA1656	PA14_43050	0.4935012297680173	0.0	hsiA2		1055.5577797124804	1549.0101769607559	12.285937079383901	264.89666970365147	628.5480139438939	1260.66555890593	23721.277987615696	2399432.528327993	23708.992050536308	[]
PA0088	PA14_01070	0.6316258335632416	0.0	tssF1	most stable	481.7559325293717	545.0862743546231	5.53157995261835	139.85032246637024	315.62970542825803	635.9687394249364	4513.8641047163	297119.0464898035	4508.332524763682	[]
PA0091	PA14_01110	0.5741931822723109	0.0	vgrG1	most stable	584.941444289899	500.51097136336404	21.7307519103395	190.1697260432475	473.7582575817936	843.4129266906778	3998.09983450898	250511.23245509816	3976.36908259864	['path:pae03070 : Bacterial secretion system']
PA2371	PA14_33990	0.3587941386937786	2.9961731133674394e-162	clpV3		415.4854761081377	601.6573652414772	0.0	71.91677236135226	215.44433111466202	577.2929468474784	7682.61781305332	361991.5851493164	7682.61781305332	['path:pae02025 : Biofilm formation', 'path:pae03070 : Bacterial secretion system']
PA1669	PA14_42900	0.3915772675549178	1.5298822496801837e-195	icmF2		532.6321599996926	562.2083999462396	4.537953892498259	189.58029858198572	345.863379242146	678.083270658736	4799.75388337631	316078.2849701109	4795.215929483812	['path:pae02025 : Biofilm formation', 'path:pae03070 : Bacterial secretion system']
PA0263
PA2366	PA14_34050	0.4752032270368381	1.5222763635932167e-299	hsiC3		703.1243825132589	1132.7538389066956	0.0	93.17234014268864	273.67542853965597	876.8986216587631	14053.270904390802	1283131.2595578555	14053.270904390802	['path:pae02025 : Biofilm formation']
PA0082	PA14_00990	0.4261007305677701	5.966532208830034e-235	tssA1		869.5099405054665	1766.8857847598724	0.0	236.34820835345081	421.7523864535241	829.2823183696294	24104.4011377894	3121885.376386512	24104.4011377894	['path:pae02025 : Biofilm formation']
PA1511	PA14_44900	0.2401443926798953	4.882803178959103e-71	vgrG2a		384.7215993069425	349.1686782856546	0.0	162.46775286446473	267.2386633013935	480.4110796646315	2288.13566959186	121918.76589575106	2288.13566959186	['path:pae03070 : Bacterial secretion system']
PA0077	PA14_00910	0.6359918214440813	0.0	icmF1	most stable	885.4798482362863	679.7336271340565	11.782423936972899	353.30870121505853	716.5126755043408	1238.566126212195	3655.7089079605603	462037.8038568206	3643.926484023587	['path:pae02025 : Biofilm formation', 'path:pae03070 : Bacterial secretion system']
PA0087	PA14_01060	0.5262003031701927	0.0	tssE1		170.51158639969103	175.26914889473736	0.0	50.887180052558975	122.9380750674855	218.6363391517667	1092.0772754140198	30719.27455428561	1092.0772754140198	[]
PA0078	PA14_00925	0.5684902562781068	0.0	tssL1	most stable	301.79283472865916	275.0565055384769	0.0	110.30866825508076	219.3427595593905	405.0773361718643	1510.12131973793	75656.08123903819	1510.12131973793	['path:pae03070 : Bacterial secretion system']
PA0083	PA14_01010	0.5859548425096658	0.0	tssB1	most stable	784.3808417226494	1281.954549865014	0.0	213.683265905098	453.1286735093977	838.7664029451622	21657.9056225407	1643407.467919611	21657.9056225407	['path:pae02025 : Biofilm formation']
PA0079	PA14_00940	0.5885434117151126	0.0	tssK1	most stable	340.3509816420882	290.86188590379754	8.79298823565043	145.1429856669895	255.02589424858547	439.11356761339806	2490.07422501068	84600.63667151374	2481.281236775031	['path:pae02025 : Biofilm formation']
PA1661	PA14_42990	0.4129945423468136	1.9358439288607625e-219	hsiH2		191.23353022982243	219.2948001424289	0.0	50.107676764545076	111.6526200394355	252.92090832942418	1639.00281189319	48090.209369507844	1639.00281189319	['path:pae02025 : Biofilm formation']
PA2369	PA14_34010	0.3454493336898621	8.913912627038808e-150	hsiG3		250.3771917731125	385.5844388142024	0.0	26.774819097923874	118.7393812637635	348.550447602981	5115.41725891005	148675.35945566336	5115.41725891005	[]
PA1512
PA1660	PA14_43000	0.4116642134110773	6.652499739774774e-218	hsiG2		314.1603939748623	335.270761989397	2.2689769462491296	88.07571296535501	191.18453101121943	452.30581130716905	3069.36141005752	112406.48384495088	3067.0924331112706	[]
PA0084	PA14_01020	0.6533553037254858	0.0	tssC1	most stable	1973.1721074465586	2268.217288259797	39.246198066401604	587.587298251172	1288.4303037284149	2487.1823431147604	24366.188042824502	5144809.666760627	24326.9418447581	['path:pae02025 : Biofilm formation']
PA1659	PA14_43020	0.3572023706337448	9.915437469152772e-161	hsiF2		130.28194875343928	189.41048273005902	0.0	25.587610098869646	63.07865870070895	142.88159497042602	1502.04525925679	35876.33096803399	1502.04525925679	[]
